Date,Stock,Twit
11/9/19,AMZN,__ $AMZN $TWTR $C $MSFT 
11/9/19,AMZN,$AAPL $BABA $AMZN $TWTR
11/9/19,AMZN,__ $AMZN $TSLA $I $KO 
11/9/19,AMZN,WallStreetElementary
11/9/19,AMZN,WallStreetElementary
11/10/19,AMZN,$AMZN Made the switch to Pillpack about 5-6 months ago. Paying $5.00 delivered per month for a thyroid medication. They will send you just a bottle of medication if you don't want the roll with the plastic. Only limitation for me is they can only provide ONE month of an RX in advance. I don't miss standing in line at Walgreens.
11/10/19,AMZN,"$AMZN more market meltup . Sidelined institutional cash , impeachment talk amounting to nothing , holiday retail season, no recession( have you been to your local mall lately on a Saturday night - packed), trade war ease of tension , election year , Bloomberg thwarting warrens chances. Look for catch up trades  like amzn"
11/10/19,AMZN,$FB $AMZN one thing that worries me is these founder CEOs are getting personally hammered noon stop in the media and seem like they have had enough of the political BS that comes from maintaining their companies growth. I wonder how close Zuck and Bezos are to just saying fuck it let me just enjoy my wealth and my life.
11/10/19,AMZN,$SPY Happy Birthday to the United States Marine Corps & a Happy Veterans day to all service members. Never forget the coward who ran from serving his country & who just convicted & admitted he lied to your faces while stealing money to make a painting of himself & Tim Tebow  #SemperFi  & MAGA!
11/10/19,AMZN,"$SPY Tomorrow is Veterans day, people who have put their life on the line for this country. I  have many in my own family. I just look out & think what kind of low down snake scum do you have to be to steal from Vets & then lie to their face? Real News  $AAPL $BABA $AMZN $TWTR"
11/10/19,AMZN,"$AMZN  (Reuters) - Chinese e-commerce giant Alibaba Group Holding Inc on Monday said sales for its annual Singles' Day shopping blitz hit 158.31 billion yuan ($22.63 billion) in its first nine hours, up 25% from 126.72 billion yuan at the same point last year."
11/10/19,AMZN,"$SPY  For those who dont know who Jim Simons is, the greatest HF manager ever, I suggest you read the new book thats out. He's been a huge influence on me & lots of Traders yet still so unappreciated. Check out the author speaking to Downtown JB"
11/10/19,AMZN,"$BABA  the great thing about this massive GMV IS the technology behind this, how powerful would be to handle this maga sale data? i still remember last year $AMZN  was doing tiny portion of $BABA GMV, but its server crashed at the first hour,lol"
11/10/19,AMZN,$AMZN NEW ARTICLE : Amazon Makes Healthcare Buy As Its Plans Start to Take Shape dashboard.stck.pro/news.php... Get all the latest $AMZN related news here : https://dashboard.stck.pro/news.php?ticker=AMZN
11/10/19,AMZN,It will take beyond 2025 for China to be self sufficient in that area. The area where the US can apply hard pressure in the years to come is “there@ forget about soy beans and agricultural products. 
11/10/19,AMZN,$AMZN China all major online stores are reporting with ”Singles’ Day” huge increase in Sales. Every year online sales increased a lot with Thanksgiving and the end of years in the USA also.
11/10/19,AMZN,$AMZN whole market and pretty much every good stock has been going up like crazy except this POS. What you Amzn  bulls think where it is going to end up in next couple of months...
11/10/19,AMZN,$AMZN People are still trying to make money with FANG from 2016. AMZN needs at least one year of consolidation before a break out. One day delivery is costing them their shirts .
11/10/19,AMZN,4 Green Day’s in a row. All trades were done live on my YouTube stream. Join tomorrow morning at 9am to listen to my premarket analysis! Looking for another great week. 
11/10/19,AMZN,"#GIndustry #BUY WK45 $RH, $MIK, $AMZN, $ORLY, $TSCO, VIPS, FIVE, BBY, ULTA, AZO  #Specialty #Retail XRT #growthstocks #stocks #finance #investment http://bit.ly/2K6sJRH"
11/10/19,AMZN,"$SPY $AMZN $TLT Guys, if you dont have a solid command of the English language, I find it hard to build up confidence in your stock suggestions. Nothing personal..."
11/10/19,AMZN,$JPM Dimon on 60min's is looking like he's trying too hard. I like Jamie but these guys just dont get it. I dont think this is helping $GS $AAPL $SPY $AMZN
11/10/19,AMZN,Here’s how $AMZN employees get health care through a new app — a glimpse of the future… stocksnewsfeed.com/cnbc/her... #stocktwits #stockmarketnews
11/10/19,AMZN,"#Levermann #Global #MegaCap #Sell WK45 $AAPL (2), $GOOGL (2), $AMZN (0), $JPM (1), $JNJ (1), WMT (-1), XOM (-4), BAC (2) http://bit.ly/2O1FIoX"
11/10/19,AMZN,"$AMZN Amazon is the most loved stock on Wall Street, with 47 of the 48 analysts that cover the company recommend buying the e-commerce giant."
11/10/19,AMZN,__ $AMZN Here's how Amazon employees get health care through a new app — a glimpse of the future of medicine cnbc.com/2019/11/10/amazon-...
11/10/19,AMZN,"$es_f $gc_f $cl_f $AMZN SAME movie! Just a remake with different protagonists and victims! So pull up a chair, popcorn and enjoy the show!"
11/10/19,AMZN,$AMZN Here's how Amazon employees get health care through a new app — a glimpse of the future of medicine cnbc.com/2019/11/10/amazon-...
11/10/19,AMZN,$AMZN last year Amzn was $2040 when msft was barely at 110. Now msft is trading at $146 while this is still languishing below $1800...
11/10/19,AMZN,trade deal news is a distraction . This is the new cold war II. The real focus is who’s going to dominate tech for the years to come. 
11/10/19,AMZN,"#GG #MegaCap #BUY WK45 $FB, $AMZN, $V, $AAPL, $MSFT, GOOGL, BABA    #growthstocks #stocks #finance #investment http://bit.ly/2Cu5tZD"
11/10/19,AMZN,Post 11/15 FANG shall lead. Waiting for $NFLX 281 $FB 185.9 $AMZN 1776. Holding $GOOGL from 1261 and ready to weather this week.
11/10/19,AMZN,$AMZN Has an hourly sell at 1788.20 that could pull back. A spot to get long would be at 1751.31. I think that trades this week.
11/10/19,AMZN,China’s vulnerability is it’s hardware it imports more high end  semi conductors than it imports oil in terms of dollar values. 
11/10/19,AMZN,$AMZN found buyers in blue box and bounced to allow longs to get into a risk free position #Elliottwave #AMZN #Stocks #Trading
11/10/19,AMZN,=> About to begin an upward trend as a adjustment trend gradually gives way to increasing limited falls and strong rises.    
11/10/19,AMZN,$AMZN Buying The Elliott Wave Dips At Blue Box Area elliottwave-forecast.com/st...  #Elliottwave #Amazon #Stocks #Trading
11/10/19,AMZN,"$MSFT, $AAPL, $AMZN  As money pours into S&P 500 index funds, these guys have to go up .. they are biggest components ..."
11/10/19,AMZN,$AMZN Buying The Elliott Wave Dips At Blue Box Area elliottwave-forecast.com/st...  #Elliottwave #Amazon #Stocks #Trading
11/10/19,AMZN,"Free video with setups for November 11 ""There Is Still More Room"" $AMZN $BAC $MRVL $RNG  learnstocks101.com/stock-ma..."
11/10/19,AMZN,"With a market at record highs, these are the most loved stocks on Wall Street right now cnbc.com/2019/11/09/here-ar..."
11/10/19,AMZN,$NFLX $HULU $DIS $AMZN Netflix will stop working on older TVs and streaming sticks techradar.com/news/netflix-...
11/10/19,AMZN,"‘Doctor Sleep‘ snoozed in $14.1-M, ‘Playing With Fire‘ Topped ‘Last Christmas‘ in the weeknd’s 2nd upset."
11/10/19,AMZN,"$AMZN has a bad technical rating, but it does show a decent setup pattern. chartmill.com/stock/analyze..."
11/10/19,AMZN,"$BABA  China wants to show the US they're good so lets say $40+b, already set :o) $SPY $AMZN $JD $BIDU"
11/10/19,AMZN,"The Market has broken out, and here are some charts I'm pondering at the moment. ICYMI this on Friday."
11/10/19,AMZN,"$AAPL $SPY $FB  $AMZN $TSLA   OPEN the Markets, is it Monday yet?? we want to make some serious money"
11/10/19,AMZN,$AMZN: The EPS has grown by an impressive 38.95% over the past year. chartmill.com/stock/quote/A...
11/10/19,AMZN,$AMZN: The EPS has grown by an impressive 38.95% over the past year. chartmill.com/stock/quote/A...
11/10/19,AMZN,"$SPY  When he said he loved the ""Poorly Educated"" he wasn't kidding MAGA! $AAPL $BABA  $AMZN $TSLA"
11/10/19,AMZN,$AMZN If your looking for something other than amazon that is at a near buy point check these out
11/10/19,AMZN,$SPY   $AMZN   Gonna be a lot of baggies in here when the big tip over  comes...and its comin'
11/10/19,AMZN,https://www.investors.com/news/walmart-stock-lululemon-stock-costco-stock-rh-stock-buy-points/
11/10/19,AMZN,"Trump's goal all along was to run out the clock on 2019 and get into the election year, 2020"
11/10/19,AMZN,$AMZN we’re greedy and proud. Modern Monetary Theory says we can print $ our stocks higher.
11/10/19,AMZN,Just 51 more days left this year for Trump to lie about the 'Phase One' China Trade Deal.
11/10/19,AMZN,"$TSLA $BTC.X $LTC.X $AAPL $AMZN  if you have Twitter, follow @AndrewYang now!  #Yang2020"
11/10/19,AMZN,$W $AMZN $TTD $SHOP doesn’t this sound so familiar this was going on back in the 1900’s
11/10/19,AMZN,"$AMZN if u think Trump hates Amazon, if Warren wins election price will be cut in half"
11/10/19,AMZN,Just 52 more days left this year for Trump to lie about 'Phase One' China Trade Deal.
11/10/19,AMZN,Veterans Day weekend is light at the NA box office as the new movies disappointed.
11/10/19,AMZN,$AMZN : Blow to Amazon as Seattle socialist looks to have triumphed in key vote.
11/10/19,AMZN,"Trump says China trade talks moving along nicely, but deal has to be right."
11/10/19,AMZN,=> Supply-Demand(S&D) strength flow appropriate to the current trend.    
11/10/19,AMZN,$AMZN Experts Discover Vulnerabilities in Amazon’s Echo During Hacka... 
11/10/19,AMZN,"Three years of constant lying by Trump about Trade Deals, zero results."
11/10/19,AMZN,Box Office: ‘Midway’ Blasts Past ‘Doctor Sleep’ with $17.5-M
11/10/19,AMZN,$EHTH $AMZN $SHOP $CRM and a VERY interesting looking $BIDU 
11/10/19,AMZN,$AMZN when in doubt buy ... youtube.com/watch?v=T906033...
11/10/19,AMZN,"$WBA $AMZN amazon will buy walgreens, it is inevitable.."
11/10/19,AMZN,Tariffs are blunt instrument that’s a very precise one.
11/10/19,AMZN,_ Average price target within 10 days in the future    
11/10/19,AMZN,youtube.com/channel/UCSazHQ... $SPY $NFLX $AMZN $AAPL
11/10/19,AMZN,"Three years of constant lying by Trump, zero results."
11/10/19,AMZN,$AMZN looks like oil will lead us down 2morrow.   GL
11/10/19,AMZN,_ Forecast Timing Chart of 10 days in the future    
11/10/19,AMZN,=> In Rising section of high profit & low risk     
11/10/19,AMZN,$AMZN can now be purchased on amazon! Long amazon!
11/10/19,AMZN,$AMZN watch this pos go sideways all day again!
11/10/19,AMZN,"$HUYA $FB $GOOG $AMZN NOVEMBER 9, 2019, 2:26 PM"
11/10/19,AMZN,"$AMZN last day at 1700’s , 1800-1900 tomorrow"
11/10/19,AMZN,(VIDEO ANALYSIS - 20 CHARTS in 20 MINUTES)
11/10/19,AMZN,_ Today's Supply-Demand(S&D) strength    
11/10/19,AMZN,_ Supply-Demand(S&D) strength Trend    
11/10/19,AMZN,$AMZN Money can't but everything Bezos
11/10/19,AMZN,$AMZN wallstreets most loved stocks.
11/10/19,AMZN,__ news.beincrypto.com/2019/11...
11/10/19,AMZN,"$LGF, $VIA, $CMCSA, $DIS, $AMZN"
11/10/19,AMZN,$AMZN this will be up this week
11/10/19,AMZN,livetradingnews.com/box-off...
11/10/19,AMZN,youtube.com/watch?v=VjuL1TH...
11/10/19,AMZN,theguardian.com/us-news/201...
11/10/19,AMZN,google.com/search?q=pretimi...
11/10/19,AMZN,$AMZN $MSFT $V $MA $FB   ... 
11/10/19,AMZN,Doubtful anyone is surprised.
11/10/19,AMZN,"Price: 1,823.28  ~ 1,830.89  "
11/10/19,AMZN,I doubt anyone is surprised.
11/10/19,AMZN,Microsoft Corporation 4.31%
11/10/19,AMZN,_ Recommended Positions    
11/10/19,AMZN,$SPY $AAPL $AMZN $FB $BABA
11/10/19,AMZN,$SPY $AAPL $AMZN $FB $TSLA
11/10/19,AMZN,$AMZN Buy buy buy signal
11/10/19,AMZN,honeystocks.com/analysis
11/10/19,AMZN,% Change: 2.09% ~ 2.52% 
11/10/19,AMZN,_ Investing section    
11/10/19,AMZN,amazon.com/ Inc. 2.92%
11/10/19,AMZN,$AMZN futures big red
11/10/19,AMZN,Optionsforecast4u.com
11/10/19,AMZN,$AMZN 1850 in a blink
11/10/19,AMZN,$AAPL $AMZN $MSFT $FB
11/10/19,AMZN,cantthinkofausername
11/10/19,AMZN,WallStreetElementary
11/10/19,AMZN,$AAP $AMZN $FB $MSFT
11/11/19,AMZN,"$AMZN Funny how after hours during ER the ""fruit liar"" was running around this feed bragging about his puts and how much he was going to sell them for at open. Subsequently the price recovered pre market and we hear nothing more of it. Now AMZN  is struggling as the Nasdaq is making new highs almost daily and he is running around spewing a bull case. Can't wait to laugh in a  year when his ""calls"" are worthless. If this guy actually has any options he is losing money bigly. Good thing he is only paper trading anyway, I feel bad for anyone who is seriously following that fraud!"
11/11/19,AMZN,$JMIA Search for JMIA on Youtube. The trend of unboxing packages is just starting with Jumia. For those who don't know unboxing is opening the package and showing it off. IDK why but it is a 'thing'. You can see how much people love ordering and getting their stuff from Jumia. The company doesn't even need to be innovative. Just copy $AMZN and $BABA to a smaller scale in Africa. They also need a good auditor and reliable financials that is more important than a beat at this stage.
11/11/19,AMZN,"$AMZN Amazon, $BRK.B Berkshire, and $JPM Chase equals $ABC AmerisourceBergen. Walgreens is going private and Buffett is sitting with a pile of cash looking to make a big acquisition. If he wants to disrupt healthcare, $ABC could help him do it. Don’t forget AmerisourceBergen works with Pillpack, the company Amazon purchased for a billion dollars. A partnership or large acquisition is not out of the question."
11/11/19,AMZN,$TSLA If Tesla could actually make more than 2 or 3 of those semis dont you think they should be pumping them out considering $AMZN is spending big bucks on buying their own tractor trailers for 1 day shipping. And amzn also claims to want a 0 carbon footprint. But instead Musk is co.ing out with another fantasy truck to take ur mind off the fact that there are no semi trucks being produced.. Im calling BS
11/11/19,AMZN,"$AMZN It’s only a matter of time that this groups endeavors in the U.S kills someone. Watch them next year with another Presidential run. Wished they’d given this punk longer time. I’m sure Antifa militants are the “smart one’s” on the Leftest side many Libs embrace. And they consider us, a good 1/2 (+)of the U.S who did vote Trump as “unintelligent” “dumb” hayseeds & rednecks! Cracks me the f____up!"
11/11/19,AMZN,"$AMZN It’s very interesting the (now) Squawk Box table conversation on the bias from humans that can & does become programmed into the Algorithms. Speaking of course, now, of the APPLE card being investigated. I always wondered this about the computers being more & more programmed with trades & Wall Street to respond to certain words. Seems it’s been more developed this way in just a few years."
11/11/19,AMZN,"$BABA $AMZN $JD $PDD UPDATE 3-Alibaba Singles' Day sales jump 25% in first 9 hours to $23 bln: Chinese retailer Alibaba on Monday said sales for its annual Singles’ Day shopping blitz jumped 25% in the first nine hours to $23 billion, nearly two thir.. https://newsfilter.io/articles/update-3-alibaba-singles-day-sales-jump-25-in-first-9-hours-to-23-bln-7bdf7c69e53ffc35ce23235167e683a2"
11/11/19,AMZN,"$BABA $AMZN $JD $PDD Alibaba Singles' Day sales jump 25% in first 9 hours to $23 billion: Chinese retailer Alibaba on Monday said sales for its annual Singles’ Day shopping blitz jumped 25% in the first nine hours to $23 billion, nearly two thirds of.. https://newsfilter.io/articles/alibaba-singles-day-sales-jump-25-in-first-9-hours-to-23-billion-401b4e818e242890bd5719191cd17c78"
11/11/19,AMZN,"$BABA $AMZN $JD $PDD Alibaba Singles' Day sales jump 25% in first 9 hours to $23 bln: Chinese retailer Alibaba on Monday said sales for its annual Singles’ Day shopping blitz jumped 25% in the first nine hours to $23 billion, nearly two thirds of U.S.. https://newsfilter.io/articles/alibaba-singles-day-sales-jump-25-in-first-9-hours-to-23-bln-8ba0dd2106d6a634c1aca1ffb6a332c9"
11/11/19,AMZN,"$TWTR $FB $AMZN $MSFT Twitter wants your feedback on its deepfake policy plans: Social media platform Twitter on Monday unveiled its plan for handling deepfake videos and other manipulated media, and called for feedback from the public. FILE PHOTO: T.. https://newsfilter.io/articles/twitter-wants-your-feedback-on-its-deepfake-policy-plans-5d5e6f77dbd19d2ab603ecbfd3c9e02f"
11/11/19,AMZN,$AMZN Is Amazon Doubling Down On Groceries With Second Brand?: amazon.com/ confirmed Monday it plans on opening a second brand of grocery stores. What Happened Amazon's new initiative was brought into the public light after the company published new j.. https://newsfilter.io/articles/is-amazon-doubling-down-on-groceries-with-second-brand-8cc49dafce5111c6b148f4772167b979
11/11/19,AMZN,$AMZN In fact I’d go a  step further and say big daddy Bezos buy a generic pharmaceutical like Teva pharmaceuticals instead of an NFL franchise and shoot a few less satellites this year. Maybe consumer cost savings through generic drug Production and online prescription filling with 1 dayhome delivery ofcourse  will allow you to pal up with your biggest fan sen warren
11/11/19,AMZN,"$AMZN Amazon's Chinese sellers posting risky products - WSJ: Earlier this year, the WSJ uncovered 10,870 items for sale on Amazon between May and August that were either considered unsafe or banned by federal agencies, had deceptive labeling, or lack.. https://newsfilter.io/articles/amazons-chinese-sellers-posting-risky-products---wsj-cfe84ce1e21fa55eae0c0d0959c41002"
